Datetime,612FC702.PV,612TC138A.PV,612FC124.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,API,Sulfur %,Nitrogen ppm,MCRT wt. %,Ni ppm,V ppm,SEDEX,Na ppm,Fe ppm,Ca ppm,V(100) cSt.,N_S_r,SHFT_avg
2022-06-30,50.9749,316.5282,11.4174,354.8675,13.9262,404.9524,11.9828,194.888037,71.77023802,44.99985504,1369.006151,1447.663019,995.6335977,903.1471035,158.4648023,2.9,5.73,3450.0,23.65,53.8,179.4,0.447820119,9.5,8.2,0.4,4139.0,602.0942408,0.0225
2022-07-01,51.0,315.3489,12.5721,355.9206,14.0391,404.9547,11.9798,195.1458124,71.67761699,44.99985504,1365.220839,1447.634963,994.3509363,903.1815221,158.6783906,2.9,5.82,3350.0,22.76,53.3,175.2,0.407567516,9.5,8.4,0.5,3843.0,575.6013746,0.0235
2022-07-02,51.0,316.349,11.2441,355.9842,13.7738,404.9522,11.982,194.4807117,71.7111723,44.99985504,1369.457642,1448.170565,995.0255983,905.2206112,158.1198287,3.0,5.72,3340.0,23.33,56.3,178.1,0.450850277,12.1,8.8,0.4,3905.8,583.9160839,0.025
2022-07-03,51.0,316.9693,14.4181,353.4826,13.9821,404.9461,11.9815,194.1244434,71.71663226,44.99985504,1371.059301,1434.900633,994.8193409,904.2734838,158.3025907,3.0,5.73,3530.0,22.97,57.0,185.6,0.483141614,11.0,9.2,0.3,3725.8,616.0558464,0.025
2022-07-04,51.0,315.8907,10.0626,355.6913,14.0627,404.9542,11.9816,194.2429475,71.75585322,44.99985504,1348.940315,1430.761228,993.842317,901.4539246,158.4811953,3.1,5.75,3420.0,22.51,57.5,191.6,0.51221988,11.5,9.5,0.3,3679.0,594.7826087,0.024
2022-07-05,51.0,319.0116,11.017,356.2682,14.0082,404.9703,11.9817,194.454766,72.22882832,44.99985504,1361.374956,1435.775333,991.8471057,901.734592,158.0900806,3.2,5.68,3380.0,23.31,56.1,176.3,0.596995786,10.5,9.0,0.3,3538.8,595.0704225,0.024
2022-07-06,51.0,317.6994,9.2706,357.688,14.1465,404.9417,11.9824,194.1899423,72.57967458,44.99985504,1347.614319,1435.532675,984.5729675,902.0745659,158.8570003,3.2,5.46,3630.0,22.3,52.7,174.0,0.567681787,3.8,7.9,0.3,3520.7,664.8351648,0.023
2022-07-07,51.0,320.4803,7.686,357.9529,14.035,404.9496,11.9819,193.1620793,72.40129318,44.99985504,1354.732968,1438.720962,986.5999983,903.425052,159.0358156,3.4,5.4,3490.0,22.62,49.1,160.2,0.56434272,3.6,7.2,0.3,3246.8,646.2962963,0.0245
2022-07-08,51.0,320.8902,8.8318,358.6517,13.9407,404.9518,11.9824,193.7009084,71.70003174,44.99985504,1346.356001,1442.258399,984.6450455,903.8890541,158.8237679,3.5,5.27,3550.0,22.73,56.7,181.6,0.44737181,11.7,10.6,0.2,2998.0,673.6242884,0.0235
2022-07-09,51.0,321.731,8.4249,358.033,13.7477,404.9533,11.9817,193.9596714,71.66872093,44.99985504,1352.247026,1450.442142,986.1289461,904.3725914,158.3510069,3.8,5.14,3420.0,22.81,53.3,162.7,0.505593554,7.5,13.4,0.6,2731.0,665.3696498,0.0235
2022-07-10,51.0,322.4762,11.4726,357.1709,14.1714,404.9505,11.9811,193.7692995,71.56948637,44.99985504,1360.852649,1439.081706,988.2770451,904.4232222,158.8238977,3.8,5.16,3380.0,22.17,54.1,160.3,0.463360655,11.2,13.1,0.1,2689.5,655.0387597,0.0335
2022-07-11,51.0,323.3551,10.2679,357.8,14.3557,404.9527,11.9824,194.329052,71.46533176,44.99985504,1361.763271,1447.057781,992.6503288,901.7155735,158.8564721,3.8,5.14,3420.0,22.81,53.3,162.7,0.505593554,7.5,13.4,0.6,2731.0,665.3696498,0.035
2022-07-12,51.0,324.5134,8.8059,358.8158,14.9242,404.9549,11.9811,194.4131687,71.4887221,44.99985504,1359.270034,1458.598947,996.0519081,901.2949821,159.149534,3.7,5.17,3490.0,22.97,55.9,170.8,0.462765187,20.0,10.4,0.2,2802.0,675.0483559,0.034
2022-07-13,51.0,325.2661,8.7517,359.5583,15.1024,404.9502,11.9831,194.8557008,71.543274,44.99985504,1361.486287,1467.450505,999.591228,900.9203558,159.0196266,3.8,5.16,3510.0,21.95,55.5,171.2,0.455778257,18.9,11.0,0.2,2814.7,680.2325581,0.0285
2022-07-14,51.0,326.1736,9.3804,360.4265,14.8378,404.9816,11.9809,193.9704385,71.65023828,44.99985504,1367.544406,1472.737687,1000.407417,899.8010621,158.8232232,3.8,5.14,3510.0,22.29,52.8,159.2,0.461471705,15.2,8.4,0.3,2779.1,682.8793774,0.0295
2022-07-16,51.0381,325.0415,8.3762,358.5036,15.3689,405.0183,11.9821,194.3705315,71.64478737,44.99985504,1352.060075,1460.046949,999.0614821,900.2633571,158.8564814,3.9,5.09,3320.0,22.38,52.3,158.7,0.381047841,6.0,8.1,0.1,2661.0,652.259332,0.0265
2022-07-17,51.0361,325.2973,5.6877,359.3365,15.1268,404.99,11.9806,194.6740367,71.56130662,44.99985504,1363.070101,1466.514296,1000.394519,900.7758488,158.6278136,3.8,5.2,3660.0,22.59,56.1,166.1,0.430419584,13.9,7.5,0.2,2784.9,703.8461538,0.0265
2022-07-18,51.0368,322.3571,6.8659,360.7084,14.6956,404.968,11.9825,194.3169667,71.52276648,44.99985504,1346.478402,1468.154659,998.0303941,899.7822959,158.7401688,3.9,5.21,3360.0,22.95,55.5,165.7,0.399225202,15.2,7.7,0.1,2780.9,644.9136276,0.038
2022-07-20,51.0359,323.5835,6.4782,359.5075,15.189,404.9525,11.9815,194.9169996,72.46133769,44.99985504,1361.798569,1476.226402,998.9950676,899.0013619,159.4598701,3.7,5.27,3400.0,22.97,53.3,163.7,0.561642367,13.5,7.3,0.2,2963.7,645.1612903,0.0265
2022-07-21,51.0337,322.2258,7.6629,361.6144,15.0489,404.9508,11.9823,195.5009562,72.149785,44.99985504,1353.205108,1479.584606,995.6573915,898.7230745,159.2312919,3.7,5.45,3550.0,22.92,55.3,166.8,0.464731521,16.3,7.1,0.1,2900.5,651.3761468,0.0265
2022-07-22,51.0361,322.0435,6.8981,360.5402,14.8625,404.9558,11.9819,194.3626158,72.49715561,44.99985504,1352.155987,1486.125571,995.3569849,898.6584817,159.7691432,3.6,5.3,3570.0,22.95,52.1,157.4,0.497502393,10.7,7.3,0.1,2879.3,673.5849057,0.027
2022-07-24,51.0345,321.0565,10.2084,361.1119,15.1055,404.9553,11.9816,194.6989945,72.61334525,44.99985504,1341.039186,1471.495654,990.1202141,897.3490856,159.6231196,3.6,5.38,3770.0,22.71,53.9,158.0,0.522717894,10.9,8.2,0.2,2869.0,700.7434944,0.029
2022-07-25,51.0339,321.0759,10.3245,359.444,14.5262,404.9535,11.9822,194.5670336,72.72836816,44.99985504,1366.255755,1475.581983,990.6378757,897.9583532,159.523975,3.5,5.43,3380.0,22.85,54.1,159.0,0.461713028,11.2,7.5,0.1,2933.5,622.4677716,0.0265
2022-07-27,51.0372,317.9341,9.55,360.1203,13.7748,404.9465,11.9818,194.7932902,72.05987603,44.99985504,1358.520088,1476.964677,971.8169046,896.4402107,160.1450541,3.4,5.35,3630.0,22.93,51.1,152.7,0.491185483,5.1,6.1,0.1,2829.8,678.5046729,0.0265
2022-07-29,36.9308,322.2131,13.1026,357.6115,13.9791,404.9621,11.9818,197.643328,57.56218564,44.99985504,1374.837692,1446.617237,978.0312426,906.5566965,160.0790472,3.3,5.65,3330.0,23.59,52.1,157.5,0.552573095,6.5,7.0,0.2,3060.7,589.380531,0.0275
2022-07-30,36.0351,320.9371,8.842,358.3549,13.9909,404.9409,11.9823,199.1406361,56.61166625,44.99985504,1356.776166,1442.635578,976.8697581,907.5752843,159.9001373,3.5,5.5,3460.0,22.54,52.5,155.0,0.554798549,8.6,7.2,0.2,2769.7,629.0909091,0.031
2022-08-01,36.0356,320.6046,10.7903,359.9347,13.9368,404.9605,11.9817,198.4489767,56.90068602,44.99985504,1358.25113,1451.601984,972.9452005,907.325217,159.5573623,3.2,5.46,3550.0,23.32,53.3,153.3,0.516670405,5.2,7.0,0.2,3054.0,650.1831502,0.03
2022-08-02,36.0332,319.2338,11.1485,359.5598,14.2282,404.9286,11.9819,197.9279547,56.97340606,44.99985504,1355.03234,1459.956292,965.4548271,906.1347825,159.7850187,3.3,5.46,3550.0,22.7,53.4,151.0,0.515933061,4.3,6.6,0.3,3103.0,650.1831502,0.0295
2022-08-04,32.8587,319.1049,8.8805,360.2954,12.1481,404.9457,11.9821,188.0954112,53.7169645,42.49989319,1338.487581,1451.75199,971.7547782,910.7044566,159.548163,3.6,5.48,3530.0,23.21,50.1,151.2,0.45046179,5.2,7.6,0.2,2773.5,644.1605839,0.0295
2022-08-07,31.036,321.924,12.1508,356.1543,12.6062,404.9472,11.982,191.8327202,51.73411526,38.83857963,1351.224989,1462.259702,974.2067993,909.6976094,159.5646414,3.5,5.53,3280.0,23.01,49.8,150.5,0.465301354,5.3,6.5,0.2,2681.3,593.1283906,0.037
2022-08-08,33.556,321.8986,12.0325,358.7297,12.1835,404.9585,11.9818,191.1715284,54.05146798,39.99991608,1358.227558,1467.37431,975.697198,905.7424396,159.6625417,3.5,5.41,3450.0,22.38,48.9,149.5,0.449031526,6.2,5.3,0.1,2619.0,637.7079482,0.0315
2022-08-10,37.0368,323.0006,9.0059,358.893,12.8838,404.9647,11.9824,195.0141356,57.54017949,40.06250867,1348.341759,1462.929874,975.7599725,906.4159872,159.4762653,3.4,5.56,3120.0,22.67,52.3,155.1,0.424456978,14.1,9.0,0.4,2796.1,561.1510791,0.0285
2022-08-12,37.0355,323.6646,11.3424,357.9152,14.4897,404.9711,11.9815,206.9581247,57.55170126,39.04022007,1349.51444,1478.736702,979.5310113,907.2702249,158.4826237,3.7,5.71,3320.0,23.61,49.0,150.1,0.472776664,8.3,6.9,0.0,2787.5,581.4360771,0.0285
2022-08-14,37.0345,325.687,13.5972,359.0924,14.6742,404.9929,11.9817,206.8275429,57.40859714,38.99993134,1376.466586,1480.235484,983.8789495,902.6412752,158.7133478,3.5,5.4,3550.0,23.04,45.3,145.5,0.421541281,4.9,6.8,0.6,2480.3,657.4074074,0.035
2022-08-16,37.0374,324.5589,9.9462,358.5688,14.4538,404.9474,11.9822,207.0693731,57.37164551,38.99993134,1371.196644,1484.79599,983.3733234,901.3591514,158.3543973,3.5,5.71,3330.0,23.11,48.9,149.4,0.449094795,4.6,6.8,0.6,2672.5,583.1873905,0.032
2022-08-18,37.0358,323.0719,10.8485,362.3076,14.5295,404.9448,11.9826,205.192316,58.26161619,38.99993134,1368.477761,1490.596686,984.1230924,899.3301869,158.4194293,3.5,5.49,3310.0,22.74,42.9,140.1,0.412463487,4.6,6.3,0.4,2523.0,602.9143898,0.0295
2022-08-19,37.035,324.014,12.8163,360.7218,14.3165,404.9539,11.9824,205.381934,58.35481528,38.99993134,1377.715343,1486.684869,984.1866643,901.6983942,158.239456,3.3,5.61,3420.0,22.74,43.8,138.7,0.413338522,3.1,6.3,0.2,2768.7,609.6256684,0.0365
2022-08-21,37.0353,324.4038,14.4694,360.2575,14.5145,404.9733,11.9806,205.8298937,58.28395586,38.99993134,1400.760102,1457.796134,985.8514666,910.4411291,158.2233725,3.4,5.69,3150.0,24.19,44.7,141.9,0.378716886,3.4,7.6,0.6,2633.0,553.602812,0.028
2022-08-24,37.0352,322.8815,11.9207,361.3031,14.283,404.9647,11.9813,206.1454748,58.17689638,38.99993134,1378.759914,1455.886934,979.0865753,910.508043,158.2081964,3.2,5.61,3270.0,23.33,43.2,142.0,0.399500386,7.9,6.0,0.5,2690.0,582.8877005,0.027
2022-08-26,37.0377,322.3867,13.5757,358.0884,14.5933,404.9544,11.9819,205.013304,58.2447137,38.99993134,1372.95393,1435.757197,974.646089,918.6571001,158.4680136,3.3,5.53,3170.0,24.25,48.1,160.0,0.323410173,11.3,9.3,0.1,2707.0,573.2368897,0.025
2022-08-27,37.0338,323.462,14.3097,358.4137,14.3937,404.9513,11.9819,205.3094318,58.54032668,38.99993134,1377.567868,1414.104233,976.3522745,921.0170066,158.9740621,3.3,5.66,3320.0,24.13,45.5,142.0,0.422200761,5.9,7.1,0.1,2708.4,586.5724382,0.0285
2022-08-28,37.0383,323.3058,17.7101,356.2011,14.8005,404.9517,11.9814,206.1913084,58.69538038,38.99993134,1389.337096,1403.735489,981.2576664,921.4434326,159.0718923,3.2,5.59,2960.0,23.24,46.8,149.3,0.379681964,7.7,8.8,0.1,2704.9,529.5169946,0.024
2022-08-29,37.0368,324.1789,16.4433,358.0545,14.9769,404.955,11.9822,206.1341499,58.70824339,38.99993134,1400.324036,1416.181913,981.7791844,919.3320037,158.859362,3.2,5.59,3200.0,23.4,48.1,149.5,0.378953242,3.9,9.4,0.1,2660.0,572.450805,0.026
2022-08-30,37.0365,322.9667,15.2959,359.2757,15.2022,404.9795,11.9814,206.8259207,58.69330641,38.99993134,1392.341454,1419.692582,982.3475245,919.9073978,158.5665563,3.2,5.62,3240.0,23.24,47.8,152.1,0.415333745,0.9,9.5,0.0,2844.6,576.5124555,0.025
2022-08-31,37.0379,322.874,14.0602,359.794,15.1389,404.979,11.9823,205.8894452,58.73237001,38.99993134,1382.94768,1419.332838,977.2034968,919.6947875,158.5499539,3.3,5.58,3110.0,23.35,45.7,144.8,0.385206392,4.6,8.2,0.0,2666.4,557.3476703,0.027
2022-09-01,45.086,323.0732,12.7102,359.4835,15.2845,404.9511,11.9816,206.5345108,66.40881239,38.99993134,1381.121186,1422.669098,973.4290861,917.9280079,158.7134571,3.2,5.62,3240.0,23.24,46.1,151.2,0.396580845,5.6,10.3,0.1,2844.6,576.5124555,0.027
2022-09-02,49.9979,322.0323,11.5139,360.2575,15.417,404.9879,11.9817,207.7916678,71.3919341,38.99993134,1337.678532,1407.965874,983.4054887,921.0779951,158.8600111,3.5,5.69,3290.0,22.8,42.6,144.0,0.373307911,7.3,10.5,0.0,2602.3,578.2073814,0.0225
2022-09-03,49.9997,323.6235,12.951,360.2244,15.2773,404.9515,11.9818,207.0392027,71.48041521,39.03400489,1342.649058,1413.901748,984.6618947,921.7115917,158.5644305,3.5,5.42,3270.0,22.47,43.1,144.0,0.37523937,9.5,13.6,0.1,2472.3,603.3210332,0.0285
2022-09-04,49.9982,323.6715,15.4016,358.2308,15.4938,404.9515,11.9815,204.5124574,71.62706683,39.99991608,1349.653328,1405.164669,985.7953382,919.2687787,159.0234198,3.6,5.41,3290.0,24.33,44.9,143.1,0.404130442,14.3,12.3,0.2,2391.9,608.1330869,0.029
2022-09-05,50.0002,323.4495,12.4488,359.5578,14.4198,404.9352,11.983,201.262196,71.41079927,39.94639837,1349.095146,1406.808912,989.4044616,917.9483397,158.534767,3.7,5.51,3040.0,22.55,45.8,142.1,0.303155905,23.1,14.1,0.2,2329.4,551.7241379,0.031
2022-09-07,49.9985,324.6902,10.4797,357.7912,14.5957,404.9582,11.9819,204.282973,71.52470612,41.56632736,1348.785282,1398.284712,997.0949348,919.5316609,159.2838147,3.7,5.42,3210.0,23.76,43.8,144.6,0.356783158,22.7,12.4,0.2,2331.0,592.2509225,0.024
2022-09-08,49.9969,323.9156,10.7454,360.8683,15.5847,405.0087,11.9816,207.4380386,71.66374632,42.9998703,1353.376551,1410.980379,994.32002,919.2705472,159.0717157,3.7,5.33,3360.0,22.81,43.4,139.1,0.359010076,8.3,12.8,0.2,2541.2,630.3939962,0.026
2022-09-10,50.0009,323.6014,14.9583,358.5584,15.7911,404.9781,11.9816,207.8869382,71.60456156,42.9998703,1367.449412,1413.320401,994.156508,915.8062444,159.0874892,3.9,5.39,3290.0,23.31,43.0,128.0,0.344117466,4.7,12.6,0.3,2375.4,610.3896104,0.0265
2022-09-11,49.9995,322.7624,13.7125,357.995,15.6828,404.9524,11.982,207.752988,71.64741512,42.9998703,1373.935665,1419.278649,996.9018605,914.6006587,159.1370376,3.6,5.33,3420.0,22.8,43.3,138.6,0.357908471,8.0,12.6,0.5,2589.4,641.6510319,0.0295
2022-09-12,49.9984,322.868,13.198,359.4649,15.4959,404.9471,11.9818,207.8003616,71.55984231,42.9998703,1381.91721,1424.432815,997.1684034,914.2205594,159.2190243,3.4,5.47,3020.0,22.7,43.5,140.4,0.352997519,8.2,13.1,0.6,2757.3,552.1023766,0.0315
2022-09-14,49.9965,322.8038,10.9344,361.8194,15.4915,404.9577,11.9812,207.4353965,71.6807772,42.9998703,1367.532655,1419.646484,1002.799083,915.1183224,159.610167,3.5,5.61,3390.0,22.77,43.7,140.2,0.364532617,2.5,13.0,0.5,2778.7,604.2780749,0.027
2022-09-17,49.9999,323.5967,14.1053,359.3637,15.6383,404.9806,11.9816,206.4355832,71.72475951,42.9998703,1372.006141,1425.937928,1000.214408,917.9666232,158.9737534,3.4,5.38,3150.0,22.54,46.5,149.0,0.433722866,10.2,11.9,0.3,2813.0,585.5018587,0.0305
2022-09-18,49.9973,323.7841,13.7578,359.8124,15.3216,404.9977,11.9824,206.2888404,71.77085001,42.9998703,1380.207155,1430.02915,999.8071908,915.0252198,158.5329369,3.5,5.39,3110.0,22.43,47.2,148.1,0.421600115,11.6,12.8,0.3,2761.0,576.9944341,0.026
2022-09-19,50.0031,321.7941,11.8733,360.7843,15.4209,404.9528,11.9816,206.2160943,71.76578533,42.9998703,1360.513654,1420.178638,993.815293,915.3965836,158.5341604,3.4,5.46,3080.0,22.8,45.6,150.0,0.403492129,9.4,10.1,0.3,2722.8,564.1025641,0.027
2022-09-20,50.0001,322.8347,11.5834,359.6324,15.5364,404.9523,11.9819,208.5711705,71.57742588,42.9998703,1371.623156,1431.174721,999.7448276,914.8304631,158.9575936,3.3,5.53,3180.0,22.69,47.3,143.5,0.401778536,7.1,11.3,0.1,2730.0,575.045208,0.028
2022-09-21,49.998,322.1166,11.5696,361.0013,15.497,405.0257,11.981,208.9141979,71.41911207,42.9998703,1363.758052,1432.16625,986.5675002,914.485426,159.3649175,3.5,5.62,3320.0,22.52,43.3,143.0,0.400252128,5.0,10.3,0.1,2627.4,590.747331,0.0275
2022-09-24,50.0007,321.0519,12.134,358.7401,14.1948,404.957,11.9819,199.9968081,71.0829158,42.9998703,1354.13914,1420.336,981.0982908,916.2898953,159.2838259,3.6,5.43,3300.0,22.84,43.1,142.8,0.396759778,5.2,10.1,0.1,2615.8,607.7348066,0.02
2022-09-25,50.0007,322.3037,11.1245,360.0863,14.2316,404.969,11.981,199.9104453,71.15315978,42.9998703,1367.751602,1425.298517,986.5293987,915.968953,158.8590287,3.5,5.35,3470.0,22.49,46.9,151.2,0.445282335,9.8,9.9,0.4,2607.3,648.5981308,0.0215
2022-09-26,49.9955,320.7405,10.2126,361.6724,14.1912,404.9399,11.982,199.342122,71.16557442,42.9998703,1352.635327,1425.775182,979.4073241,910.8348694,159.2350941,3.5,5.32,3320.0,22.16,48.1,155.3,0.408333542,11.1,9.3,0.5,2532.0,624.0601504,0.0205
2022-09-28,49.9994,321.1194,8.204,362.6754,14.1392,404.949,10.674,201.5756843,71.09193363,42.9998703,1352.957383,1429.236585,973.0720259,913.0458517,158.7773192,3.8,5.34,3160.0,22.12,45.6,148.3,0.380833569,11.9,8.4,0.3,2372.0,591.7602996,0.028
2022-09-29,50.0018,321.1262,8.3609,361.2431,14.0334,404.9536,10.5546,203.3711536,71.25133558,42.9998703,1359.240369,1438.385873,973.8023374,913.0702323,158.6318514,3.6,5.38,3000.0,22.15,44.9,148.5,0.357770492,10.6,8.9,0.9,2440.7,557.6208178,0.025
2022-09-30,49.998,323.0375,9.3986,361.5433,14.1653,404.9494,10.7748,201.2728567,71.87005303,42.9998703,1364.054147,1439.789181,976.3165168,913.9265167,158.9415243,3.7,5.57,3400.0,22.27,45.5,151.1,0.3977144,17.5,9.4,1.3,2375.3,610.4129264,0.0245
2022-10-01,49.999,324.17,12.6897,359.9223,14.5216,404.9554,10.6805,201.6465329,71.84366744,42.9998703,1367.533171,1426.425392,981.5060855,913.5351472,159.2028463,3.7,5.26,3440.0,22.23,45.8,150.2,0.435373746,3.1,9.0,1.0,2393.8,653.9923954,0.025
2022-10-03,49.9954,322.3851,10.2734,361.6419,14.5522,404.9426,10.7844,198.0028736,71.93029279,42.9998703,1360.313567,1433.100759,981.5734157,913.0180129,159.1373995,3.4,5.42,3530.0,22.66,46.0,145.3,0.393040548,12.9,8.5,0.8,2736.0,651.2915129,0.0255
2022-10-06,49.9949,321.5134,9.5591,361.1702,14.2087,404.9499,9.5858,195.8690223,71.7263308,42.9998703,1364.572969,1444.266189,976.9418236,911.5046321,158.566426,3.3,5.43,3460.0,22.98,44.9,146.0,0.403347874,8.9,8.3,0.8,3070.6,637.2007366,0.029
2022-10-08,49.9986,320.7169,12.5572,358.2694,14.4103,404.95,9.5851,197.8440573,71.82558928,42.9998703,1359.967436,1436.99447,976.0970888,909.8709231,159.120479,3.3,5.56,3480.0,22.87,45.9,148.9,0.41813736,9.0,8.6,0.8,3220.5,625.8992806,0.0225
2022-10-09,49.9992,321.579,11.2664,360.0829,14.3222,404.9655,9.5859,198.2907256,71.71424294,42.9998703,1367.628751,1442.92267,981.4607287,909.1778676,158.3534953,3.1,5.42,3570.0,23.14,47.1,151.8,0.425838403,11.0,9.0,0.9,3407.1,658.6715867,0.0225
2022-10-12,49.9955,318.6813,9.6472,361.8723,14.0756,404.9406,9.5851,197.1046248,71.97980128,42.9998703,1347.594222,1446.425025,973.9368167,906.2915286,159.0745847,3.0,5.47,3560.0,23.28,46.1,150.2,0.419751362,9.9,8.8,0.9,3344.0,650.8226691,0.023
2022-10-14,50.0023,318.6599,8.5588,362.4566,14.2153,404.9559,9.5862,196.8843218,71.89935735,42.9998703,1351.876675,1450.850583,973.5272182,908.8068902,159.261159,3.0,5.52,3350.0,23.13,48.1,161.6,0.441842613,14.1,8.2,0.7,3319.5,606.884058,0.025
2022-10-15,49.9963,319.4877,11.2614,359.2212,14.6927,404.9511,9.5851,197.3640856,71.85276064,42.9998703,1356.349647,1428.960779,973.4689014,915.220173,158.8110667,3.2,5.73,3370.0,23.14,46.5,152.1,0.432913666,11.5,6.5,0.4,3098.4,588.1326353,0.025
2022-10-17,53.5374,320.6971,9.518,363.0187,14.5474,404.9484,9.5856,200.3990039,75.45295363,43.62350662,1339.134238,1401.119481,974.0566962,916.9140932,158.3553929,3.1,5.56,3430.0,22.34,46.8,152.5,0.443810955,3.3,7.0,0.4,3182.3,616.9064748,0.0235
2022-10-21,55.9976,321.5553,8.6471,364.3767,14.597,404.955,9.5859,199.8677661,78.04318338,43.99985504,1329.259715,1405.648195,973.3302433,920.065555,158.4031362,3.4,5.27,3330.0,21.64,44.8,142.5,0.425999157,2.4,6.8,0.4,2603.3,631.8785579,0.021
2022-10-23,55.9968,322.0409,10.8613,361.6184,14.6617,404.9928,9.5848,200.2484795,77.59811112,43.99985504,1342.06102,1398.999517,976.9484948,917.2323263,158.5817786,3.0,5.68,3650.0,23.28,49.1,151.1,0.469568993,6.1,9.2,0.6,3513.0,642.6056338,0.018
2022-10-25,55.9963,317.1566,10.8736,362.1417,14.8098,404.9434,9.5858,202.3994185,77.65751114,43.99985504,1331.802308,1415.039785,970.4090588,914.7537733,157.5401481,2.9,5.52,3330.0,23.48,49.2,164.6,0.459633248,10.5,8.3,0.7,3474.5,603.2608696,0.0205
2022-10-27,45.7045,318.2926,9.3013,363.1494,14.4396,404.9653,9.5847,198.1148585,66.88203779,43.99985504,1340.131546,1428.788619,874.822811,913.4336535,159.1703815,3.0,5.62,3300.0,23.4,49.4,155.0,0.435147094,5.5,8.8,0.6,3284.0,587.1886121,0.0215
2022-10-29,42.9975,318.1405,7.7364,362.2515,13.8072,404.9527,9.5847,194.0247259,63.90815556,43.99985504,1342.331088,1441.613073,813.8830121,911.3862012,159.3485282,2.9,5.6,3420.0,23.18,48.2,154.2,0.448350654,6.5,8.4,0.5,3492.0,610.7142857,0.028
2022-10-31,42.998,320.1708,10.5789,361.9764,14.0227,404.9612,9.5855,194.2840811,63.9592645,43.99985504,1357.553825,1436.127942,821.917594,909.7355999,158.9571451,3.3,5.6,3040.0,23.06,47.6,153.5,0.391543219,5.4,8.1,0.5,3196.0,542.8571429,0.021
2022-11-02,42.9988,318.8318,8.7846,361.7413,13.8978,404.9509,9.5855,193.7148797,64.03047163,43.99985504,1357.566106,1445.738672,818.2230219,908.3352793,158.8764696,2.8,5.64,3310.0,23.17,43.9,152.5,0.396236292,5.0,7.7,0.6,3668.4,586.8794326,0.022
2022-11-03,43.0003,320.3389,7.9418,363.2843,13.5388,404.9523,9.5863,193.3495019,64.05542784,43.21085088,1357.105715,1440.505378,820.163445,908.4528534,158.9108122,3.2,5.48,3420.0,23.0,49.5,155.5,0.429407245,23.5,9.6,0.5,3088.3,624.0875912,0.0225
2022-11-04,42.9998,321.3717,7.665,365.6367,13.7169,404.9536,9.5854,195.7429389,63.96553596,40.99990082,1348.485472,1438.454126,820.8532466,909.570424,155.8266504,3.4,5.54,3360.0,23.22,51.0,167.0,0.437509317,20.0,9.0,0.5,2808.2,606.4981949,0.0225
2022-11-06,42.9995,321.556,12.2103,360.0429,14.379,404.9511,9.5852,194.8681736,63.98203237,40.99990082,1365.52869,1440.457935,823.8769168,908.863654,154.1331516,3.2,5.52,3060.0,23.33,50.5,156.3,0.369788911,17.5,8.7,0.4,3215.8,554.3478261,0.0245
2022-11-08,43.0022,318.0676,9.7097,363.9418,14.2394,404.9424,9.5852,195.0483869,64.1490125,40.99990082,1342.97041,1443.684067,814.6646532,907.2439005,157.5238745,3.0,5.49,3600.0,23.32,47.0,161.0,0.508341539,16.5,8.1,0.6,3224.0,655.7377049,0.0245
2022-11-09,43.002,319.0358,9.5467,363.6077,14.018,404.9531,9.5854,196.0405066,64.18221364,40.99990082,1354.123897,1450.339218,817.3497582,906.6458418,157.0999875,3.0,5.74,3630.0,23.7,48.5,161.6,0.473617377,9.8,8.4,0.4,3617.3,632.4041812,0.0245
2022-11-11,43.0003,317.9829,9.5618,365.6298,14.0942,404.9508,9.585,192.7405022,64.30138557,40.99990082,1321.031373,1450.405112,833.971275,906.9033124,159.4299411,3.1,5.57,3670.0,23.47,47.0,155.0,0.477200204,16.5,7.4,0.2,3130.5,658.8868941,0.0255
2022-11-12,42.9978,318.7664,12.8969,361.7104,14.313,404.9468,9.5852,190.8688183,64.31842878,40.99990082,1332.89885,1404.839544,834.8020001,918.6752278,159.1052111,3.0,5.42,3680.0,23.04,48.2,161.1,0.483413194,5.6,8.8,0.4,3724.0,678.9667897,0.024
