Datetime,612FC702.PV,612TC138B.PV,612TC138A.PV,612FC124.PV,612TC168B.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612AI111B3.PV/100,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,"Gravity, API",Total Sulfur,Total Nitrogen,5% Mass,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),c7a_c75_r1,c7a_c75_r2,N_S_r,Ni+V,Ni+V_sqrt,4V+Ni,SHFT_avg
2012-03-09,9.9598,413.0305,333.6215,10.4876,417.9836,340.5407,3.3443,412.1359,0.0,0.9344,198.1221118,32.10881144,43.99990082,1395.907631,1373.90431,938.2678467,902.2716238,152.3074018304,3.4,5.66,3270.0,541.0,8534.59,24.98,50.6,154.0,7.4,18.8,1.8,14.35,22.68,8.33,0.403032302,0.615320846,1.722689075630252,0.6327160493827161,577.73851590106,204.6,14.303845636750978,666.6,0.0605
2012-03-13,9.9623,412.8671,335.8147,10.5071,417.8442,340.6599,3.3587,411.8179,0.0,0.9646,197.2172281,29.4351743,43.99990082,1396.574944,1356.823633,936.6389715,908.4221187,157.22987938658,3.5,5.75,3490.0,544.0,7384.56,24.82,47.6,149.1,8.7,18.9,1.2,12.25,20.19,7.94,0.369431149,0.504165448,1.5428211586901763,0.6067360079247152,606.9565217391304,196.7,14.024977718342372,644.0,0.0715
2012-03-15,9.9622,412.9673,334.8812,10.4035,417.9814,342.998,3.3395,412.0769,0.0,0.9441,197.8761394,30.33347774,43.99990082,1373.563053,1354.836716,946.567019,907.0800509,153.88838997273,4.1,5.43,3014.0,542.0,6026.0,24.51,45.9,151.0,8.9,15.3,1.1,13.12,22.14,9.02,0.314697484,0.472740188,1.4545454545454546,0.5925925925925926,555.0644567219153,196.9,14.032106042928838,649.9,0.034
2012-03-19,9.9636,413.0096,333.3295,9.7516,418.0136,337.9049,3.3496,412.0151,0.0,0.9432,196.7604699,30.81708065,43.99990082,1384.278928,1352.625277,943.2684996,905.6375088,153.74144635272,4.2,5.74,2896.0,540.0,5568.0,24.47,47.0,157.3,8.1,14.5,1.0,11.77,19.02,7.25,0.324675605,0.386470684,1.623448275862069,0.6188222923238696,504.5296167247387,204.3,14.293355099485916,676.2,0.028
2012-03-22,9.9618,412.9633,334.8003,9.8672,417.98,339.4554,3.3098,411.9021,0.0,0.9615,196.976052,30.03907661,43.99990082,1396.717864,1359.318662,938.5865802,903.2559654,156.7249438284,4.8,5.28,3029.0,540.0,4801.8,23.96,44.6,141.2,11.0,15.9,1.0,11.04,19.01,7.97,0.294131919,0.361268572,1.385194479297365,0.5807469752761704,573.6742424242424,185.8,13.63084736911099,609.4,0.023
2012-03-26,9.9623,413.0176,335.3426,12.0418,417.9452,341.8038,3.368,411.5913,0.0,0.9389,196.6714969,29.17973322,43.99990082,1401.715321,1333.445175,937.509539,909.0591847,153.04047391288,4.5,5.56,2943.0,540.0,4361.82,23.41,45.5,148.3,10.0,16.3,1.1,9.81,18.61,8.8,0.217939771,0.332550646,1.1147727272727272,0.5271359484148308,529.31654676259,193.8,13.921206844235885,638.7,0.0325
2012-04-01,10.0279,413.0264,330.9893,12.5141,417.9924,337.1087,3.3507,411.782,0.0,0.937,196.1862909,29.84540154,43.99990082,1413.072893,1343.144056,937.7684252,906.9044188,152.7312087636,4.3,5.82,2981.0,538.0,4466.98,23.64,44.3,151.5,7.8,18.0,0.9,9.88,18.62,8.74,0.21706745,0.330094781,1.1304347826086958,0.5306122448979592,512.1993127147766,195.8,13.992855319769443,650.3,0.0225
2012-04-25,10.0279,413.2402,333.3283,9.3461,418.0734,336.8781,3.2698,411.8784,0.0,0.9734,196.5489901,29.13351817,43.99990082,1363.231605,1365.866358,950.4274909,894.1186158,158.66448968384,4.5,5.63,3103.0,539.0,4202.3,23.7,41.4,136.6,7.8,15.9,0.6,10.83,18.15,7.32,0.291847112,0.336377716,1.4795081967213115,0.5966942148760331,551.1545293072825,178.0,13.341664064126334,587.8,0.0235
2012-04-28,10.0284,413.9093,332.3075,11.7806,417.9385,337.8409,3.3001,412.2258,0.0,0.9738,196.6735923,28.30883078,43.99990082,1379.373057,1381.578212,949.0963509,897.2908955,158.72951899836,4.5,5.71,3109.0,541.0,4525.5,23.5,41.4,141.9,10.0,16.7,0.9,10.33,17.52,7.19,0.282313067,0.333498104,1.4367176634214185,0.5896118721461188,544.4833625218914,183.3,13.538833036861044,609.0,0.0225
2012-05-01,10.029,413.9075,328.838,11.592,417.9752,337.8484,3.279,411.9768,0.0,0.9689,196.5423131,29.13824311,43.99990082,1360.879621,1388.633765,957.0408991,896.488008,157.9305168779,4.3,5.83,2589.0,539.0,4742.0,23.5,41.6,147.7,7.7,17.4,0.8,12.9,20.61,7.71,0.27180568,0.360378345,1.6731517509727627,0.6259097525473072,444.082332761578,189.3,13.758633653092156,632.4,0.0209999999999999
2012-05-05,10.0281,413.7708,332.0112,11.5306,417.8584,339.3994,3.3394,412.098,0.0,0.967,196.5208784,27.57843359,43.99990082,1368.587012,1395.741985,953.6858793,900.9559266,157.620827874,5.1,5.64,3185.0,540.0,4484.4,23.6,40.5,129.6,11.3,18.1,0.9,10.1,18.47,8.37,0.237608915,0.360378345,1.2066905615292711,0.5468327016783974,564.7163120567376,170.1,13.042239071570494,558.9,0.0205
2012-05-08,10.028,413.8979,331.8811,13.0148,418.0023,339.4202,3.58,412.4074,0.0,0.9673,198.1376973,28.24820224,43.99990082,1372.435344,1412.236323,949.58403,898.9437073,157.67020315182,4.0,5.58,3199.0,537.0,7038.0,24.2,47.5,159.6,12.3,14.3,1.0,14.58,23.31,8.73,0.377282521,0.577719324,1.670103092783505,0.6254826254826256,573.2974910394265,207.1,14.390969390558787,685.9,0.025
2012-05-26,10.0282,413.8954,332.7034,12.992,417.9492,337.5905,3.2991,412.4981,0.0,0.9586,198.5844504,28.37270733,43.99990082,1376.613901,1408.241349,952.5545929,913.4001992,156.25144953583998,4.4,5.46,3821.0,538.0,4964.1,23.8,41.0,150.0,9.0,17.0,0.9,12.11,20.11,8.0,0.394403537,0.622385241,1.51375,0.6021879661859771,699.8168498168499,191.0,13.820274961085254,641.0,0.026
2012-05-29,10.0293,413.9716,335.5239,12.3229,418.0875,338.3383,3.3398,412.3825,0.0,0.9574,197.0731403,28.24885721,43.99990082,1381.384699,1401.07022,948.4839111,912.1039773,156.05591976902002,4.7,5.5,3730.0,537.0,4167.7,23.5,41.5,149.9,8.0,17.1,0.9,11.93,19.18,7.25,0.411541133,0.42807568,1.6455172413793102,0.6220020855057351,678.1818181818181,191.4,13.83473888441701,641.1,0.0305
2012-06-01,10.0284,413.8224,336.8453,9.9678,417.8813,337.9646,3.3616,412.1753,0.0,0.9605,196.5445642,29.00202008,43.99990082,1351.566917,1396.319856,957.299455,912.0581586,156.56185480870002,5.0,5.34,3591.0,537.0,3746.0,23.4,40.0,131.6,8.3,18.3,0.7,11.62,19.99,8.37,0.323635929,0.398679886,1.388291517323775,0.5812906453226614,672.4719101123595,171.6,13.099618315050252,566.4,0.019
2012-06-04,10.0299,414.0172,336.2607,11.4841,417.9915,337.6557,3.2059,412.3102,0.0,0.9505,197.0536437,28.69346891,43.99990082,1360.124073,1374.989942,957.4072701,923.7887212,154.93191052095,4.8,5.41,3470.0,535.0,4306.8,23.6,40.8,138.6,7.1,14.7,0.7,10.07,19.47,9.4,0.246157705,0.463318305,1.0712765957446808,0.517205957883924,641.4048059149723,179.39999999999998,13.394028520202577,595.1999999999999,0.023
2012-06-07,10.0305,414.9597,334.7398,12.6293,418.0599,336.995,3.202,412.6487,0.0,0.9275,197.9142314,28.49921346,43.99990082,1381.269894,1393.534332,953.8739041,924.9727033,151.19262746524998,4.5,5.46,3548.0,535.0,6766.0,23.7,43.6,144.1,7.4,16.7,0.7,12.75,21.64,8.89,0.343243719,0.522416713,1.434195725534308,0.5891866913123844,649.8168498168499,187.7,13.700364958642524,620.0,0.024
2012-06-10,10.0289,415.0186,333.2087,13.2121,417.9281,337.2279,3.4864,412.3592,0.0,0.9318,198.5979958,28.71049139,43.99990082,1386.714219,1394.769754,952.8143451,922.5807209,151.88349467088,3.9,5.81,3566.0,534.0,7070.0,24.4,46.3,166.1,7.1,14.3,0.7,11.51,19.6,8.09,0.352506274,0.4361275,1.42274412855377,0.5872448979591837,613.7693631669536,212.4,14.573949361789342,710.6999999999999,0.031
2012-06-13,10.0291,414.9715,332.8857,14.1,418.0534,336.8244,3.421,412.6464,0.0,0.9218,198.6912004,28.82515832,43.99990082,1396.179653,1398.026729,949.4276241,911.6472807,150.25295403316,4.1,5.7,3490.0,537.0,5474.3,23.6,50.1,146.9,7.4,14.7,0.8,11.32,19.59,8.27,0.314358196,0.45739779,1.368802902055623,0.5778458397141398,612.280701754386,197.0,14.0356688476182,637.7,0.0209999999999999
2012-06-15,10.0285,414.9945,332.791,14.6759,417.9403,339.7154,3.3858,412.2977,0.0,0.9491,198.393467,29.33137171,43.99990082,1386.81974,1396.615527,953.3634529,914.0110899,154.70320841185,4.0,5.64,3610.0,527.0,6147.7,24.3,47.9,143.4,10.0,18.2,1.0,11.05,19.12,8.07,0.333426787,0.390700326,1.369268897149938,0.5779288702928871,640.0709219858156,191.3,13.831124321616086,621.5,0.03
2012-06-19,10.0,414.8,329.8,14.0,418.0,338.2,3.4,412.5,0.0,0.93,197.1439797,28.20684424,43.99990082,1393.837216,1406.096803,956.0445677,909.225152,151.586827956,4.2,6.01,3660.0,532.0,5806.5,24.4,49.2,151.2,6.7,14.0,1.0,11.29,19.1,7.81,0.344482025,0.409508254,1.4455825864276568,0.5910994764397904,608.9850249584027,200.4,14.15627069534911,654.0,0.0235
2012-06-21,10.0,415.0,328.4,15.1,418.0,338.0,3.4,412.7,0.0,0.914,197.2745009,28.23943034,43.99990082,1406.667036,1400.549449,955.5579641,911.1018026,148.9819376652,3.5,6.03,3365.0,530.0,6936.3,24.5,50.1,157.1,9.1,17.3,1.0,12.13,20.61,8.48,0.3183925,0.380547285,1.4304245283018868,0.5885492479378943,558.0431177446103,207.2,14.394443372357264,678.5,0.0205
2012-06-24,10.0,415.0,328.7,15.2,417.9,336.8,3.4,412.4,0.0,0.922,197.9654653,29.12177235,43.99990082,1416.902154,1383.46674,952.9054074,917.5000572,150.2865090362,3.7,5.87,3519.0,528.0,5174.0,24.2,50.3,154.4,6.9,13.5,0.7,11.02,17.71,6.69,0.38813657,0.395986102,1.647234678624813,0.6222473178994917,599.488926746167,204.7,14.307340773183531,667.9,0.0215
2012-06-26,10.0,414.9,329.7,14.0,418.2,337.3,3.4,412.5,0.0,0.931,197.9446956,29.61736343,43.99990082,1382.299999,1384.235331,964.3852361,919.0023627,151.7529986035,3.7,5.87,3519.0,528.0,5174.0,24.2,50.3,154.4,6.9,13.5,0.7,11.02,17.71,6.69,0.38813657,0.350833362,1.647234678624813,0.6222473178994917,599.488926746167,204.7,14.307340773183531,667.9,0.0195
2012-06-29,10.0,414.9,329.1,14.7,417.9,335.6,3.4,412.6,0.0,0.919,197.570002,29.72788296,43.99990082,1396.191853,1385.712477,963.2182324,915.8644855,149.797795854,3.8,5.91,3496.0,534.0,4917.0,23.8,48.0,154.6,6.7,12.9,0.8,11.7,18.53,6.83,0.388229757,0.372840448,1.71303074670571,0.6314085267134376,591.5397631133671,202.6,14.233762678926468,666.4,0.0205
2012-08-08,11.9952,405.8051,338.5979,1.8374,407.5404,341.9047,2.5482,402.331,0.0,0.9806,192.4557778,41.22155581,34.84846561,1319.461363,1256.052299,957.7560727,932.4827601,159.8372415483,5.1,5.07,3580.0,543.0,3588.32,22.84,40.9,115.7,8.9,11.2,1.3,10.31,17.45,7.14,0.330281223,0.438556091,1.4439775910364148,0.5908309455587393,706.1143984220907,156.6,12.513992168768526,503.7,0.0144999999999999
2012-08-11,11.9957,415.9608,335.1054,11.3266,417.9561,340.6821,3.3879,412.1061,0.0,0.9713,197.7321797,33.60652996,43.999897,1385.088524,1395.992156,959.6362015,923.0630029,158.21200915773002,4.8,5.28,3570.0,539.0,3959.4,23.2,41.9,113.1,7.3,8.9,1.7,8.97,17.43,8.46,0.234674874,0.441056669,1.0602836879432624,0.5146299483648882,676.1363636363636,155.0,12.449899597988733,494.3,0.038
2012-08-14,11.9956,414.8992,336.8876,8.7344,416.9799,340.3084,2.3315,411.4469,0.0,0.9746,198.4447868,33.89762147,43.999897,1368.853991,1392.870685,964.8778143,925.9753792,158.86061145196,4.3,5.14,3480.0,538.0,3799.03,23.08,41.1,115.3,8.4,9.4,1.0,9.16,17.87,8.71,0.232918512,0.481590435,1.0516647531572905,0.5125909345271404,677.0428015564203,156.4,12.505998560690786,502.3,0.0905
2012-08-17,11.9951,414.9896,338.8204,9.1564,416.9934,341.2242,3.1247,411.1794,0.0,0.9763,197.3045909,33.42648312,44.81597251,1377.478064,1376.82034,962.4334291,934.3762307,159.13748314399,4.4,5.05,3290.0,539.0,3986.0,23.71,43.3,111.3,6.6,9.5,1.0,13.01,21.28,8.27,0.34242778,0.430202345,1.573155985489722,0.6113721804511277,651.4851485148515,154.6,12.433824833895642,488.5,0.0685
2012-08-20,11.9969,415.0077,339.7404,8.2634,417.0025,339.3269,3.9377,410.8212,0.0,0.9761,196.0445438,33.34728756,45.99986649,1377.941237,1368.684938,958.2410354,935.3459107,159.10465832631,5.2,5.11,3550.0,540.0,3866.0,22.7,40.8,116.1,8.2,8.3,1.2,12.12,20.53,8.41,0.32263226,0.455615415,1.441141498216409,0.5903555772040915,694.7162426614481,156.89999999999998,12.52597301609739,505.2,0.0665
2012-08-22,11.9952,415.0782,336.5184,8.8686,416.9967,338.0007,3.7571,410.5631,0.0,0.978,196.0338042,33.85361505,45.99986649,1379.879394,1371.334485,958.3980407,932.7847409,159.4142891946,4.0,5.59,3490.0,538.0,5217.33,23.92,46.1,139.8,7.8,7.2,1.2,11.57,20.2,8.63,0.309380857,0.39032608,1.3406720741599072,0.5727722772277228,624.3291592128802,185.9,13.63451502621197,605.3000000000001,0.0435
2012-08-25,11.9963,415.0359,331.8072,10.6498,418.0299,336.4168,3.1531,411.7244,0.0,0.9762,197.2055866,32.81575108,45.99986649,1383.410076,1391.062243,960.6201006,932.19681,159.12091941263998,3.8,5.39,3680.0,539.0,5146.78,23.73,43.8,138.1,7.0,12.0,0.8,12.45,20.57,8.12,0.379701968,0.469382511,1.5332512315270936,0.6052503646086533,682.7458256029685,181.9,13.48703080740902,596.1999999999999,0.0265
2012-08-27,11.9961,414.985,331.3956,11.8976,417.9526,338.5815,4.0956,411.0813,0.0,0.9746,197.1491816,33.31963899,45.99986649,1369.438192,1388.818045,971.7598144,930.0490321,158.85941327872,4.1,5.84,3614.0,539.0,6080.0,23.87,47.9,154.4,11.1,11.3,1.0,11.56,19.12,7.56,0.364097825,0.368772673,1.5291005291005293,0.604602510460251,618.8356164383562,202.3,14.223220451079284,665.5,0.022
2012-08-30,11.9953,415.9463,328.8638,11.5023,418.0353,338.3836,3.4712,411.5703,0.0,0.9706,196.8499632,33.76184886,45.99986649,1389.418241,1414.855749,973.5737512,929.4441144,158.2077034253,4.2,5.68,3720.0,537.0,6705.0,24.1,50.0,161.8,11.4,12.5,0.6,12.54,20.15,7.61,0.428452752,0.432872677,1.6478318002628118,0.6223325062034739,654.9295774647887,211.8,14.553350129781116,697.2,0.021
2012-09-02,11.9945,415.9371,330.5656,10.8577,417.9829,340.5462,2.9977,412.0546,0.0,0.9765,195.8832174,29.08153921,45.99986649,1404.381841,1429.836953,971.2410267,926.7973254,159.1696029231,4.2,5.77,3710.0,540.0,6013.6,24.0,49.3,153.0,12.3,12.4,0.9,12.01,20.42,8.41,0.3546388,0.432535175,1.4280618311533888,0.5881488736532811,642.9809358752167,202.3,14.223220451079284,661.3,0.024
2012-09-05,11.996,415.9203,331.8526,11.1713,418.0255,338.0882,3.0324,412.0858,0.0,0.9815,195.5363217,29.9746942,45.99986649,1409.611781,1401.829908,970.5602611,935.422305,159.98450539824998,4.5,5.59,3770.0,538.0,5743.0,23.6,48.3,152.3,9.4,12.8,0.7,12.37,20.45,8.08,0.391130545,0.39594191,1.530940594059406,0.6048899755501222,674.4186046511628,200.6,14.163332941084173,657.5,0.0265
2012-09-07,11.995,415.9679,331.5023,12.6743,417.9824,340.024,2.8279,412.1624,0.0,0.9801,195.4898367,30.06580391,45.99986649,1414.275237,1407.330381,969.0951086,934.3280624,159.75624727062,4.3,5.67,3795.0,538.0,5740.2,23.8,47.9,158.5,9.2,13.3,0.8,12.05,20.1,8.05,0.388083842,0.429813349,1.4968944099378882,0.599502487562189,669.3121693121693,206.4,14.366627996854376,681.9,0.028
2012-09-10,11.9951,415.9924,330.1017,10.557,418.0408,339.0673,2.8704,412.1026,0.0,0.978,195.3801373,29.74715242,45.99986649,1394.110117,1411.676766,980.4890904,936.1754022,159.4141986318,3.6,5.64,3625.0,537.0,5412.0,23.9,49.3,164.0,10.6,12.3,0.7,11.25,18.09,6.84,0.41766642,0.392816592,1.6447368421052633,0.6218905472636816,642.7304964539007,213.3,14.604793733565703,705.3,0.0225
2012-09-14,11.9963,415.9814,328.7709,11.2151,418.0321,337.2327,2.858,412.0162,0.0,0.979,195.605075,30.140431,45.99986649,1396.579261,1416.294931,979.9950662,932.2106535,159.57713568940002,3.3,5.89,3880.0,538.0,6264.6,23.9,48.8,164.3,9.6,12.2,0.7,12.34,20.86,8.52,0.377099759,0.375109493,1.4483568075117372,0.5915627996164909,658.7436332767403,213.1,14.597945060863877,706.0,0.0185
2012-09-18,11.9964,415.9354,329.9362,11.6842,418.0178,338.739,2.6963,412.0124,0.0,0.9704,195.9760998,29.50288737,45.99986649,1399.426614,1407.213988,981.9707057,944.9030517,158.17485686656,3.4,5.69,3810.0,538.0,5956.8,24.0,47.5,152.9,7.1,14.8,0.6,11.41,19.12,7.71,0.38219384,0.416949268,1.4798962386511023,0.5967573221757322,669.5957820738137,200.4,14.15627069534911,659.1,0.019
2012-09-20,11.5992,413.2651,325.9663,16.5172,414.8397,332.4277,2.7484,408.548,0.0,0.9748,182.7523611,28.93378095,37.93832793,1397.967362,1402.132342,984.3649261,946.8371887,157.02140475264,3.4,5.76,3770.0,533.0,6059.0,24.0,47.3,170.3,8.1,13.9,0.7,11.3,19.34,8.04,0.369710305,0.341379117,1.4054726368159207,0.5842812823164426,654.5138888888889,217.6,14.75127113166862,728.5,0.0205
2012-09-28,11.9958,415.9725,328.7115,14.4135,418.1798,335.7627,2.9843,411.7463,0.0,0.9762,196.2538572,30.34416833,44.45539734,1409.586029,1414.444,981.4764764,942.0553351,159.1210207422,3.4,5.63,3980.0,542.0,5564.9,23.9,46.2,162.9,7.7,15.2,0.5,12.14,19.62,7.48,0.448825565,0.369705517,1.6229946524064172,0.6187563710499491,706.9271758436945,209.1,14.46029045351441,697.8000000000001,0.0215
2012-10-01,11.9961,416.0491,328.4607,13.9518,417.9892,335.7316,2.5412,411.7306,0.0,0.9763,197.7666601,30.45661464,43.99990082,1391.556848,1412.699577,995.3326215,942.5059526,159.1369761514,3.9,5.95,3890.0,537.0,6413.8,24.2,48.3,169.4,6.8,15.9,0.4,11.06,19.54,8.48,0.345058616,0.401774539,1.304245283018868,0.5660184237461617,653.781512605042,217.7,14.75466028073842,725.9,0.0195
2012-10-04,11.9964,415.9237,329.0323,15.7228,418.0069,334.4131,2.6163,411.4714,0.0,0.9744,197.8285662,29.67196121,43.99990082,1391.404194,1395.688815,996.2479001,950.7575259,158.82705364512,3.6,5.74,3930.0,539.0,7464.5,24.7,46.7,160.0,7.0,15.4,0.5,12.27,20.17,7.9,0.427111905,0.526200663,1.5531645569620252,0.6083292017848289,684.6689895470383,206.7,14.377065069060514,686.7,0.0175
2012-10-07,11.9963,416.0642,332.6688,15.5456,417.9981,335.2304,2.6322,411.4313,0.0,0.9819,197.2992087,29.60525356,43.99990082,1399.475601,1397.832384,992.0825732,946.995431,160.04972327103002,3.7,5.59,3945.0,538.0,7764.0,25.0,52.5,152.1,7.8,13.2,0.7,13.98,24.02,10.04,0.398092609,0.608976258,1.3924302788844622,0.582014987510408,705.7245080500894,204.6,14.303845636750978,660.9,0.0215
2012-10-11,11.996,415.8472,334.4728,14.1276,417.9805,335.7573,2.8382,411.1269,0.0,0.9771,196.5909355,30.67168371,43.99990082,1395.901383,1396.87663,989.02808,944.5373005,159.26752307193,3.2,5.64,4040.0,539.0,7699.6,24.6,51.1,156.3,6.3,12.6,0.3,12.82,22.12,9.3,0.39581884,0.495256809,1.378494623655914,0.5795660036166365,716.3120567375887,207.4,14.401388821915754,676.3000000000001,0.035
2012-10-14,11.9951,415.8221,335.1859,14.1066,417.9077,336.704,2.7986,411.1609,0.0,0.9796,195.7496106,30.032575,43.99990082,1396.744371,1396.735428,985.779534,943.3446401,159.67524062408,3.4,5.62,3930.0,539.0,5905.0,24.5,47.3,144.8,7.6,15.3,0.4,11.14,19.96,8.82,0.339767389,0.469433036,1.2630385487528344,0.5581162324649299,699.288256227758,192.1,13.86001443000692,626.5,0.025
2012-10-17,11.9954,415.9356,333.7022,12.7795,417.9797,336.8416,2.7394,411.3336,0.0,0.9778,196.2257791,30.73418999,43.99990082,1380.184732,1395.824286,993.797909,941.6762718,159.38065041852002,3.4,5.55,3842.0,537.0,5749.0,24.5,44.5,135.3,8.0,11.4,0.2,11.02,18.3,7.28,0.389672529,0.449854393,1.5137362637362637,0.6021857923497267,692.2522522522522,179.8,13.408952233489387,585.7,0.024
2012-10-19,11.9963,416.0454,332.3948,14.2193,418.055,335.9135,2.7423,411.4265,0.0,0.9816,196.5694162,30.36925768,43.99990082,1383.918385,1380.082413,995.2905878,950.0381198,160.00094095776,3.4,5.71,3760.0,537.0,5395.3,24.2,45.3,144.4,12.5,12.3,0.5,11.37,20.36,8.99,0.314859426,0.384557429,1.264738598442714,0.5584479371316307,658.4938704028021,189.7,13.773162309360911,622.9,0.0209999999999999
2012-10-23,11.9958,416.0001,330.2923,15.0091,418.0218,335.2447,2.7957,411.1621,0.0,0.9789,197.1462232,30.87165599,43.99990082,1384.420138,1381.427793,993.7451326,949.484863,159.56129722689,4.1,5.69,3580.0,538.0,5596.0,24.1,45.9,147.1,9.0,13.2,0.3,13.32,21.93,8.61,0.369337934,0.400068316,1.5470383275261326,0.6073871409028728,629.1739894551845,193.0,13.892443989449804,634.3,0.0209999999999999
2012-10-26,11.9972,415.9289,331.9186,14.5095,417.9008,334.1052,2.6718,411.2737,0.0,0.9825,196.3634866,29.82815143,43.99990082,1388.431169,1384.787302,992.5322232,949.5427789,160.14759766050005,4.3,5.62,3800.0,538.0,4691.0,23.9,44.0,144.1,9.7,15.0,0.4,11.71,20.71,9.0,0.327094789,0.3268992,1.301111111111111,0.5654273297923709,676.1565836298932,188.1,13.714955340794951,620.4,0.0204999999999999
2012-10-29,11.9954,415.8585,332.2838,14.2508,417.8849,335.1278,2.7092,411.1494,0.0,0.9821,195.2171702,30.29859051,43.99990082,1388.360466,1381.067394,989.3174882,948.0136116,160.08237355928998,3.3,5.72,3886.0,534.0,5312.0,23.8,46.4,149.3,9.2,15.3,0.4,13.2,24.11,10.91,0.310550182,0.384546857,1.2098991750687442,0.5474906677727084,679.3706293706294,195.7,13.989281611290838,643.6,0.0195
2012-11-01,11.9959,415.9339,331.7814,12.9402,417.8686,336.2471,2.7483,411.0122,0.0,0.9805,195.8125034,30.93375415,43.99990082,1371.253761,1381.355983,1002.161737,949.2369513,159.8216864911,3.5,5.54,3900.0,536.0,4512.0,23.9,44.9,140.8,8.0,14.9,0.3,12.01,20.81,8.8,0.355075096,0.364190401,1.3647727272727272,0.5771263815473331,703.971119133574,185.7,13.627178724886528,608.1,0.019
2012-11-04,11.9956,415.8823,331.5803,15.0379,418.0129,333.9948,2.6576,411.2475,0.0,0.9805,195.7275522,30.55087536,43.99990082,1377.59648,1363.584384,999.9282048,956.5975748,159.8217586559,3.3,5.64,3790.0,537.0,5280.0,23.9,43.1,138.1,8.6,16.7,0.6,11.68,21.68,10.0,0.286657017,0.39645885,1.168,0.5387453874538746,671.985815602837,181.2,13.461054936371072,595.5,0.0175
